5.7857,5.7687,5.7586,5.768,5.808,5.7612,5.7375,5.7126,5.7679,5.7456,5.7507,5.7198,5.7573,5.7537,5.7124,5.7538,5.7623,5.7083,5.7568,5.7403,5.7625,5.7032,5.7394,5.78,5.752,5.7293,5.711,5.7961,5.7747,5.7207,5.7813,5.7244,5.7016,5.7024,5.7259,5.7513,5.7213,5.7304,5.7645,5.7201,5.7289,5.7572,5.7692,5.7231,5.7665,5.7856,5.7392,5.7765,5.7748,5.7945,5.6948,5.7713,5.6852,5.779,5.7191,5.7617,5.6931,5.738,5.8235,5.6763,5.743,5.7365,5.7284,5.656,5.7111,5.7313,5.7259,5.7108,5.7389,5.7165,5.6956,5.7038,5.7098,5.692,5.7138,5.7377,5.7165,5.7649,5.6779,5.7765,5.6812,5.6465,5.7205,5.7474,5.726,5.7048,5.6704,5.7482,5.7225,5.6817,5.7238,5.7089,5.7479,5.646,5.6955,5.6984,5.6918,5.6897,5.7978,5.7474,5.7453,5.6721,5.7549,5.7307,5.7199,5.6941,5.7028,5.7531,5.7178,5.7039,5.756,5.7055,5.6816,5.7242,5.7137,5.6961,5.7158,5.7316,5.7481,5.6982,5.6827,5.643,5.7053,5.7102,5.6717,5.7093,5.7117,5.6933,5.6787,5.6697,5.7295,5.7102,5.6844,5.6215,5.6653,5.7284,5.7109,5.7495,5.7083,5.7086,5.7082,5.6622,5.6332,5.7063,5.6676,5.6786,5.7752,5.6474,5.6659,5.7467,5.6919,5.6918,5.6947,5.7504,5.7149,5.6845,5.6722,5.7238,5.6805,5.7029,5.7058,5.6151,5.6905,5.6858,5.6824,5.6959,5.6584,5.693,5.7044,5.6575,5.7122,5.6958,5.6721,5.6779,5.6706,5.6601,5.6702,5.6884,5.675,5.6987,5.6424,5.7002,5.7043,5.6871,5.6628,5.7166,5.6669,5.6203,5.6887,5.6593,5.6711,5.7236,5.6804,5.6661,5.6616,5.6052,5.6594,5.7017,5.6883,5.6066,5.6323,5.6457,5.6736,5.6678,5.6809,5.7067,5.7037,5.6772,5.6773,5.6538,5.6386,5.6666,5.655,5.6607,5.6774,5.6635,5.6563,5.7239,5.6381,5.6247,5.6981,5.6378,5.6582,5.6972,5.5968,5.6382,5.6618,5.6427,5.6753,5.603,5.655,5.655,5.6303,5.6638,5.5963,5.6745,5.7491,5.633,5.6572,5.6524,5.6149,5.6653,5.6849,5.6112,5.6501,5.647,5.6433,5.6439,5.6624,5.6183
5.6461,5.6654,5.6689,5.6625,5.6829,5.6469,5.6202,5.6315,5.6171,5.6425,5.6393,5.663,5.6408,5.6647,5.686,5.6466,5.5933,5.5895,5.5818,5.6566,5.7046,5.5987,5.6408,5.6474,5.5968,5.6002,5.6989,5.6257,5.6414,5.6083,5.6141,5.6406,5.6821,5.5975,5.6642,5.6387,5.641,5.6247,5.597,5.6049,5.6077,5.6468,5.681,5.6158,5.6153,5.587,5.6548,5.6068,5.6226,5.5772,5.669,5.634,5.5617,5.6659,5.5596,5.5731,5.6589,5.5705,5.6301,5.597,5.5999,5.6086,5.621,5.6284,5.5783,5.5694,5.6074,5.6365,5.5877,5.579,5.5457,5.5919,5.6331,5.5848,5.6081,5.5817,5.6161,5.5844,5.6066,5.5911,5.5999,5.5964,5.5706,5.5321,5.6607,5.6017,5.5627,5.5002,5.5854,5.5324,5.6052,5.5075,5.6019,5.5755,5.5657,5.5314,5.5689,5.5572,5.5972,5.5519,5.5854,5.6105,5.5581,5.5463,5.5296,5.5748,5.5514,5.5165,5.5565,5.534,5.5525,5.5384,5.5601,5.5572,5.5834,5.5409,5.5609,5.4965,5.6322,5.5499,5.586,5.5168,5.5184,5.5635,5.5021,5.5957,5.4907,5.5452,5.5644,5.5378,5.4885,5.5514,5.5294,5.5475,5.4821,5.5389,5.5346,5.5285,5.5164,5.5194,5.5709,5.6053,5.5442,5.5186,5.5496,5.542,5.5306,5.5177,5.5019,5.5235,5.5214,5.4888,5.5479,5.4752,5.5255,5.5415,5.4672,5.5199,5.555,5.5334,5.5088,5.4994,5.5163,5.5076,5.5255,5.5306,5.5329,5.5259,5.4926,5.5289,5.5569,5.5532,5.4694,5.489,5.5338,5.5167,5.4654,5.5109,5.4958,5.533,5.481,5.5177,5.5068,5.4903,5.4954,5.5185,5.489,5.5184,5.4195,5.5006,5.4485,5.5068,5.4261,5.4613,5.5668,5.5152,5.4932,5.5223,5.4943,5.4919,5.4735,5.5391,5.4865,5.5097,5.4597,5.4988,5.4498,5.4911,5.4632,5.4627,5.4792,5.508,5.476,5.5196,5.485,5.4725,5.4593,5.4924,5.5156,5.4648,5.5095,5.4384,5.4039,5.4429,5.4297,5.4534,5.4434,5.4879,5.48,5.4394,5.4603,5.4542,5.5047,5.4265,5.4544,5.4911,5.4502,5.4097,5.4396,5.4894,5.4387,5.4841,5.4561,5.4426,5.4074,5.4655,5.4623,5.4443,5.4402,5.4681
5.4532,5.4729,5.4518,5.4505,5.4196,5.4489,5.4083,5.4805,5.4727,5.3982,5.4779,5.4102,5.4401,5.4567,5.4445,5.4088,5.3989,5.4502,5.4312,5.455,5.4344,5.4212,5.4455,5.3547,5.4461,5.4305,5.3943,5.4066,5.3721,5.4019,5.4388,5.3665,5.3953,5.4399,5.3812,5.4219,5.4346,5.3919,5.4106,5.368,5.3864,5.3834,5.4184,5.4121,5.4044,5.3743,5.4151,5.4145,5.3592,5.4178,5.3126,5.3907,5.3749,5.3908,5.392,5.3922,5.3568,5.3903,5.4419,5.4185,5.4074,5.3656,5.3643,5.3884,5.3307,5.3572,5.4128,5.3954,5.3169,5.4228,5.3764,5.3898,5.3371,5.3421,5.3873,5.3855,5.311,5.3532,5.3669,5.3245,5.3268,5.3727,5.3654,5.3756,5.365,5.3494,5.3712,5.3525,5.3552,5.3755,5.333,5.3105,5.3473,5.3433,5.3309,5.318,5.2747,5.3441,5.3043,5.3152,5.2518,5.3203,5.3561,5.3289,5.3435,5.3723,5.3277,5.376,5.346,5.2909,5.3591,5.3561,5.3405,5.2981,5.3597,5.3486,5.2792,5.3401,5.3151,5.285,5.3354,5.3169,5.2388,5.2522,5.3115,5.3163,5.3218,5.2569,5.2706,5.3129,5.2539,5.2931,5.3163,5.299,5.2955,5.3254,5.2887,5.2873,5.3212,5.2424,5.2529,5.2673,5.3249,5.3066,5.2924,5.3103,5.2795,5.313,5.266,5.3206,5.279,5.2509,5.2755,5.2959,5.2859,5.2532,5.2948,5.3109,5.231,5.2473,5.3182,5.267,5.3387,5.2393,5.22,5.3006,5.2523,5.2595,5.3164,5.265,5.2082,5.2173,5.203,5.2579,5.2538,5.3034,5.2577,5.2352,5.3075,5.2224,5.2498,5.2708,5.2519,5.2372,5.2147,5.2803,5.2161,5.2411,5.2277,5.2591,5.2024,5.2525,5.2164,5.2623,5.2375,5.2553,5.2499,5.2306,5.2184,5.2607,5.1903,5.2156,5.2377,5.2115,5.2243,5.1832,5.2495,5.2049,5.2056,5.2428,5.1842,5.244,5.1856,5.1966,5.2598,5.2289,5.2061,5.2006,5.1318,5.1931,5.2529,5.2329,5.192,5.2101,5.2443,5.1756,5.1961,5.2188,5.1245,5.1435,5.2252,5.205,5.2144,5.1496,5.1963,5.1872,5.1848,5.2108,5.1882,5.1678,5.2246,5.1557,5.1611,5.1793,5.2012,5.2665,5.1797,5.1637,5.1923,5.1922
5.1774,5.2135,5.1799,5.1674,5.2024,5.1806,5.1484,5.1763,5.1287,5.1273,5.1394,5.1879,5.1833,5.1581,5.1437,5.1451,5.14,5.1907,5.1162,5.0983,5.1531,5.1643,5.0914,5.1203,5.1774,5.1479,5.1168,5.1265,5.1448,5.1635,5.1727,5.1068,5.0803,5.1457,5.1055,5.1426,5.0581,5.1394,5.0776,5.1441,5.0921,5.137,5.1705,5.1583,5.1109,5.0909,5.176,5.133,5.0713,5.116,5.1249,5.1237,5.1104,5.0951,5.1027,5.127,5.0883,5.1281,5.1036,5.1501,5.042,5.1022,5.0746,5.1135,5.0572,5.0901,5.0771,5.1091,5.0148,5.0918,5.1127,5.1392,5.078,5.1027,5.1591,5.1265,5.075,5.0283,5.0683,5.0178,5.0757,5.0908,5.0807,5.0874,5.0545,5.017,5.0121,5.0662,5.0968,5.0759,5.0716,5.0779,5.1078,5.0378,5.0914,5.0254,4.9933,5.0494,5.0822,5.0475,5.0685,5.0473,5.0898,5.0667,5.045,5.0455,5.0436,5.0761,5.0263,5.0869,5.0454,5.0734,5.0885,5.0494,5.0148,5.0927,5.0516,5.0692,5.0364,4.9815,5.0105,5.0713,5.0462,5.0231,5.0699,5.0457,5.0135,5.0286,4.9923,5.0406,5.0263,5.0233,5.0122,5.0501,5.0598,5.0161,5.02,5.0543,5.0602,5.0052,4.9846,5.0296,5.0444,5.0069,5.0533,5.0509,5.0638,5.0052,5.0001,4.9434,5.0106,4.9817,5.0754,5.0124,5.041,4.9702,4.9691,4.9854,5.01,5.0304,5.0134,5.0191,5.0229,5.0027,4.9846,5.0183,4.9777,4.999,5.0268,5.0217,5.0273,5.0142,4.9819,4.9903,5.0741,4.9677,4.9592,4.9433,5.0254,5.0315,5.0086,4.9638,5.0301,5.0281,4.9724,4.9977,4.9748,5.0186,4.953,4.9448,4.992,4.9871,4.9196,4.9202,4.9645,4.937,4.9955,5.004,4.9238,5.0127,4.9462,4.9343,4.9365,4.9661,4.9628,4.9786,4.9642,5.0183,4.9965,4.9743,4.9398,4.9955,4.9853,4.9777,4.9542,4.9433,4.9875,4.9762,4.9672,4.9145,5.0157,4.999,4.8969,4.9447,4.953,4.926,4.9702,4.9339,4.9313,4.9709,4.9802,4.9233,4.96,4.9882,4.9724,4.9499,4.8592,4.9496,4.9709,4.9006,4.9747,4.9094,4.899,4.9306,4.9748,4.994,4.9527,4.9452,4.916,4.944
4.9245,4.9385,4.9335,4.9324,4.9078,4.9614,4.9559,4.9144,4.9337,4.9075,4.885,4.9131,4.9357,4.9281,4.9279,4.9208,4.9071,4.8894,4.9058,4.9086,4.852,4.9255,4.9555,4.8949,4.8879,4.9379,4.9289,4.9556,4.9408,4.9339,4.8972,4.9136,4.9431,4.9353,4.9389,4.9176,4.9195,4.8674,4.8794,4.8728,4.8789,4.8778,4.9769,4.9551,4.9148,4.8947,4.9029,4.9037,4.9073,4.9402,4.873,4.8805,4.904,4.9435,4.9185,4.8792,4.9253,4.9095,4.8874,4.8299,4.8721,4.958,4.851,4.8822,4.8908,4.7993,4.9192,4.9136,4.9234,4.8719,4.8927,4.827,4.8544,4.8823,4.9157,4.8784,4.9288,4.9027,4.9318,4.8657,4.9115,4.8638,4.8558,4.8548,4.8769,4.8534,4.9022,4.9162,4.8611,4.8984,4.8918,4.8241,4.8833,4.8743,4.8891,4.9394,4.9245,4.9243,4.7893,4.8692,4.8623,4.8737,4.8713,4.8993,4.9072,4.8659,4.8317,4.8673,4.8244,4.9088,4.8461,4.9075,4.9273,4.8399,4.8421,4.8827,4.8165,4.8395,4.7956,4.8761,4.85,4.8466,4.8185,4.8344,4.8175,4.8695,4.8207,4.8548,4.8492,4.8532,4.8344,4.8475,4.8559,4.8088,4.8662,4.8294,4.8791,4.8885,4.8936,4.8475,4.8342,4.8765,4.8441,4.9031,4.8581,4.8262,4.8391,4.8536,4.7989,4.8313,4.8464,4.8406,4.8881,4.8539,4.8207,4.8466,4.8288,4.8986,4.8328,4.8052,4.8933,4.8369,4.8265,4.8671,4.8887,4.8639,4.7758,4.8547,4.8439,4.8699,4.8286,4.7447,4.772,4.8443,4.7986,4.8391,4.7892,4.8812,4.8603,4.839,4.7923,4.7789,4.8493,4.7973,4.8202,4.7736,4.7732,4.8161,4.8102,4.7914,4.8651,4.7752,4.8156,4.8119,4.8028,4.825,4.827,4.7848,4.8456,4.8395,4.8199,4.8311,4.8026,4.8867,4.8062,4.8467,4.798,4.7453,4.7944,4.8084,4.7938,4.7683,4.7889,4.7926,4.8391,4.8224,4.7958,4.8208,4.7361,4.8183,4.8423,4.8459,4.7982,4.8184,4.7542,4.8614,4.7701,4.8173,4.7499,4.8484,4.8498,4.8216,4.7407,4.8159,4.8286,4.7893,4.7735,4.7587,4.7677,4.7705,4.7188,4.7598,4.783,4.801,4.823,4.7471,4.8559,4.8201,4.7091,4.7538
4.8151,4.7189,4.762,4.7871,4.773,4.8397,4.7921,4.7806,4.7852,4.8008,4.7819,4.7182,4.7794,4.795,4.7557,4.7704,4.7526,4.7416,4.7806,4.8564,4.7474,4.8185,4.7612,4.7969,4.8189,4.7119,4.6844,4.746,4.7392,4.7351,4.7757,4.7418,4.7966,4.8212,4.8075,4.7824,4.7625,4.7093,4.7403,4.7746,4.7455,4.8719,4.7613,4.7661,4.7312,4.744,4.8049,4.779,4.768,4.7756,4.7176,4.8142,4.8021,4.7902,4.6802,4.7122,4.7531,4.7816,4.7788,4.7411,4.7932,4.7509,4.7511,4.7421,4.7249,4.756,4.7683,4.7791,4.7947,4.7773,4.7525,4.7267,4.7864,4.7772,4.7847,4.6873,4.8041,4.763,4.7386,4.7354,4.7758,4.7472,4.8254,4.7264,4.7633,4.7677,4.7841,4.7686,4.792,4.7377,4.7208,4.7621,4.6898,4.765,4.7068,4.7283,4.7817,4.8091,4.7775,4.7244,4.7726,4.8081,4.6905,4.7657,4.6738,4.7086,4.7256,4.6744,4.748,4.7655,4.689,4.7308,4.6925,4.6866,4.7356,4.773,4.6952,4.7851,4.7132,4.7616,4.7235,4.7463,4.765,4.6341,4.7658,4.7356,4.7486,4.735,4.7027,4.7853,4.8084,4.703,4.678,4.7787,4.7817,4.7004,4.7876,4.7064,4.6798,4.6775,4.691,4.6585,4.6456,4.6682,4.7206,4.7359,4.7276,4.6366,4.691,4.7664,4.7756,4.7398,4.7166,4.7292,4.7231,4.7587,4.7101,4.6654,4.6598,4.6654,4.6989,4.7367,4.7166,4.6945,4.7866,4.6854,4.7487,4.6898,4.7268,4.6918,4.6439,4.6822,4.6702,4.7023,4.7112,4.6647,4.7377,4.7503,4.7144,4.6921,4.7671,4.6526,4.7043,4.7105,4.7487,4.7568,4.7265,4.7139,4.7247,4.6689,4.6675,4.658,4.7484,4.7441,4.7151,4.7511,4.6447,4.6976,4.7151,4.5731,4.6889,4.6954,4.6975,4.6984,4.6665,4.7114,4.7284,4.6689,4.6607,4.6741,4.7032,4.7163,4.7591,4.7868,4.676,4.684,4.6888,4.6882,4.7114,4.7272,4.7287,4.6493,4.7122,4.6834,4.7018,4.8006,4.7003,4.7164,4.7222,4.7254,4.7623,4.7223,4.6807,4.7329,4.642,4.6755,4.7863,4.6981,4.7181,4.6936,4.83,4.6925,4.6501,4.6615,4.6871,4.7469,4.7223,4.6913,4.7391,4.7049
4.6861,4.6823,4.6435,4.7227,4.6946,4.6661,4.619,4.6979,4.6768,4.6211,4.6453,4.7152,4.7085,4.723,4.7413,4.6051,4.7057,4.7397,4.7188,4.7159,4.6145,4.6511,4.669,4.7283,4.6291,4.7417,4.7075,4.7424,4.6928,4.6267,4.7509,4.6905,4.7214,4.585,4.6575,4.7109,4.6841,4.6466,4.6366,4.7729,4.6507,4.6882,4.6849,4.6817,4.655,4.6644,4.734,4.705,4.7979,4.678,4.6104,4.703,4.6884,4.6484,4.6428,4.6858,4.6511,4.7345,4.6152,4.655,4.7307,4.5932,4.6017,4.6559,4.7097,4.7501,4.7244,4.6311,4.7257,4.6812,4.7089,4.6516,4.6389,4.6522,4.6683,4.6409,4.689,4.6692,4.6577,4.637,4.6293,4.7308,4.6773,4.6042,4.6735,4.5896,4.6955,4.6554,4.6173,4.5809,4.624,4.7315,4.6704,4.704,4.7146,4.7035,4.6105,4.6842,4.6393,4.801,4.6231,4.6493,4.6843,4.6743,4.6722,4.6498,4.6871,4.6469,4.6262,4.6619,4.5619,4.6801,4.6274,4.6565,4.6499,4.6879,4.6475,4.6586,4.6344,4.6849,4.6947,4.637,4.646,4.5816,4.6513,4.6532,4.6787,4.6221,4.6547,4.7643,4.6772,4.6358,4.6985,4.6299,4.7176,4.7167,4.6507,4.6647,4.6824,4.6823,4.6331,4.6227,4.6559,4.6983,4.7253,4.7247,4.6741,4.6762,4.6194,4.604,4.6833,4.7098,4.7364,4.6913,4.6498,4.6795,4.5955,4.6457,4.6752,4.6335,4.6633,4.6729,4.6635,4.5608,4.7096,4.6968,4.6421,4.5947,4.6357,4.6532,4.5916,4.6388,4.6461,4.6346,4.6554,4.6212,4.5786,4.7202,4.6534,4.5938,4.7145,4.6587,4.6298,4.662,4.6813,4.6471,4.6325,4.6253,4.6323,4.674,4.5857,4.632,4.681,4.6807,4.7292,4.5805,4.6855,4.5864,4.6919,4.7038,4.6673,4.6166,4.6433,4.577,4.5802,4.6792,4.6648,4.6529,4.5721,4.6671,4.6055,4.7045,4.5502,4.6356,4.5814,4.5637,4.6687,4.6716,4.6469,4.6388,4.6452,4.5769,4.6023,4.6612,4.6678,4.5787,4.6666,4.6432,4.6349,4.6327,4.6714,4.6497,4.6926,4.6366,4.6187,4.6734,4.6242,4.6631,4.6131,4.6681,4.7009,4.7392,4.6653,4.6204,4.6877,4.5573,4.7014,4.5741,4.5969,4.5684
4.5997,4.6566,4.6334,4.5919,4.6304,4.5859,4.6759,4.6905,4.716,4.6249,4.6426,4.5323,4.6593,4.7778,4.5653,4.6615,4.6716,4.6525,4.5115,4.5744,4.6192,4.6268,4.6498,4.5825,4.5453,4.5918,4.6371,4.6309,4.6098,4.6927,4.5971,4.568,4.6751,4.5928,4.7287,4.7379,4.7007,4.6478,4.6653,4.5686,4.6642,4.6404,4.5831,4.6777,4.708,4.6354,4.6526,4.6614,4.6294,4.6366,4.6433,4.6497,4.7374,4.5912,4.6957,4.6159,4.5862,4.659,4.674,4.6346,4.6024,4.6317,4.6523,4.665,4.6323,4.5792,4.7274,4.6997,4.6055,4.6849,4.5474,4.7109,4.6003,4.6982,4.5225,4.6377,4.6742,4.6641,4.6128,4.5863,4.6369,4.7264,4.6162,4.6778,4.6024,4.6149,4.5386,4.6667,4.6545,4.6519,4.6177,4.6752,4.6237,4.5606,4.667,4.6729,4.6595,4.6183,4.6721,4.5669,4.621,4.6092,4.5621,4.6185,4.6757,4.6177,4.6446,4.5943,4.6306,4.6566,4.5954,4.6462,4.6453,4.6068,4.6533,4.6162,4.6044,4.6385,4.6566,4.6444,4.5248,4.6745,4.634,4.6206,4.6307,4.5293,4.6244,4.5657,4.628,4.5243,4.6734,4.7059,4.6872,4.6361,4.6524,4.6483,4.719,4.484,4.5566,4.5622,4.5652,4.6034,4.7112,4.5912,4.6824,4.6446,4.6638,4.5526,4.5259,4.5984,4.686,4.6475,4.5987,4.6047,4.6533,4.6586,4.5974,4.6006,4.6027,4.6461,4.5984,4.5883,4.6477,4.6072,4.5538,4.6335,4.536,4.59,4.5682,4.6384,4.5547,4.5684,4.6134,4.6571,4.5869,4.5419,4.6115,4.6592,4.6829,4.6085,4.59,4.6196,4.6269,4.5518,4.6117,4.6463,4.647,4.6836,4.6091,4.5567,4.6297,4.6368,4.5727,4.6351,4.6509,4.5948,4.6094,4.6307,4.6123,4.5457,4.6317,4.582,4.5876,4.5786,4.5633,4.7222,4.7413,4.6924,4.5906,4.5687,4.5922,4.6229,4.7158,4.606,4.6057,4.6308,4.5532,4.5613,4.5956,4.6607,4.5811,4.676,4.72,4.6573,4.558,4.645,4.6028,4.6452,4.5912,4.6617,4.6662,4.6098,4.6045,4.5851,4.6993,4.6047,4.5867,4.6513,4.6423,4.5254,4.6056,4.6582,4.6043,4.7391,4.5701,4.6444,4.7249,4.6238,4.614,4.5788
4.562,4.6675,4.5908,4.6023,4.5619,4.621,4.6104,4.5505,4.6427,4.6291,4.6399,4.644,4.5474,4.6107,4.5534,4.5491,4.5951,4.6859,4.6663,4.7883,4.6243,4.5707,4.6013,4.503,4.6851,4.6272,4.635,4.6374,4.5412,4.6148,4.6213,4.6358,4.6567,4.5581,4.5793,4.6533,4.6617,4.6033,4.568,4.6253,4.6052,4.6006,4.6653,4.6291,4.6111,4.599,4.7069,4.6214,4.6888,4.5267,4.7173,4.5591,4.6464,4.5855,4.6028,4.6018,4.635,4.5907,4.6427,4.5963,4.552,4.5191,4.6677,4.6935,4.6561,4.6727,4.7293,4.5248,4.5919,4.6099,4.5531,4.6028,4.6011,4.6355,4.6518,4.6083,4.5936,4.6729,4.6339,4.5345,4.6917,4.5769,4.5684,4.5658,4.6164,4.6107,4.5874,4.6626,4.6153,4.6002,4.6202,4.5452,4.5329,4.6002,4.5793,4.5621,4.6999,4.6025,4.66,4.6561,4.6048,4.514,4.5951,4.6187,4.7714,4.7114,4.6357,4.6297,4.5999,4.7276,4.6218,4.6323,4.6678,4.5771,4.579,4.6199,4.5255,4.6325,4.5338,4.5933,4.6077,4.618,4.6402,4.6532,4.5715,4.5219,4.6157,4.513,4.4198,4.5865,4.6365,4.648,4.5561,4.6431,4.6004,4.5948,4.5417,4.5871,4.6694,4.6166,4.6472,4.5746,4.578,4.6862,4.6885,4.6288,4.6158,4.611,4.6453,4.5546,4.6561,4.507,4.6119,4.5958,4.6741,4.7236,4.6281,4.5562,4.7247,4.7021,4.6017,4.7317,4.5926,4.6091,4.6607,4.6166,4.6275,4.6646,4.6334,4.5843,4.5212,4.5427,4.545,4.57,4.6179,4.5897,4.6709,4.5507,4.615,4.6019,4.6276,4.5147,4.6253,4.6597,4.6355,4.6828,4.6334,4.6249,4.6831,4.5281,4.5937,4.6412,4.5875,4.6947,4.617,4.6209,4.6807,4.6179,4.6314,4.6039,4.5869,4.5516,4.5915,4.5152,4.6202,4.6659,4.5923,4.6439,4.6565,4.5888,4.6753,4.5888,4.6122,4.6065,4.632,4.5202,4.6071,4.6076,4.5468,4.6632,4.575,4.713,4.4485,4.6207,4.5367,4.674,4.6025,4.5958,4.6358,4.6328,4.5013,4.5621,4.5236,4.6842,4.4883,4.6712,4.6844,4.6324,4.533,4.6589,4.5507,4.5497,4.5899,4.5873,4.5531,4.55,4.5716,4.6481,4.6279,4.6402
4.644,4.6824,4.5949,4.5175,4.565,4.6112,4.5599,4.6907,4.6138,4.5443,4.6217,4.6392,4.6388,4.7005,4.6602,4.5503,4.5771,4.5901,4.681,4.5632,4.6216,4.5521,4.6293,4.6035,4.6223,4.5348,4.5295,4.5683,4.5581,4.6614,4.5896,4.6849,4.6734,4.6054,4.5403,4.6622,4.5484,4.5571,4.5508,4.6513,4.5294,4.5284,4.6171,4.5451,4.5822,4.6046,4.5624,4.587,4.5733,4.5938,4.6161,4.5987,4.5517,4.6433,4.6009,4.5943,4.6616,4.6041,4.5561,4.5901,4.5708,4.6447,4.6796,4.5165,4.5474,4.6027,4.5929,4.6659,4.5536,4.523,4.5845,4.6052,4.5698,4.6924,4.6743,4.4841,4.5888,4.6324,4.5969,4.6325,4.5852,4.5545,4.5414,4.6238,4.6492,4.621,4.6118,4.6275,4.6165,4.6668,4.5996,4.596,4.5894,4.6476,4.6106,4.6641,4.6194,4.6341,4.5659,4.5794,4.6503,4.6335,4.5641,4.6452,4.6372,4.5996,4.5331,4.615,4.6111,4.578,4.5918,4.6429,4.5744,4.6475,4.6221,4.6341,4.6378,4.6294,4.647,4.5406,4.7359,4.5747,4.5692,4.6226,4.5453,4.5341,4.6698,4.6344,4.5323,4.6235,4.6913,4.6505,4.6849,4.6034,4.5867,4.5726,4.5119,4.5754,4.5631,4.6228,4.6252,4.5925,4.6632,4.5786,4.612,4.6806,4.6569,4.5895,4.6136,4.5558,4.6009,4.6348,4.6705,4.6302,4.596,4.5814,4.6125,4.6111,4.5607,4.5294,4.5503,4.5578,4.5477,4.5584,4.5683,4.5859,4.6043,4.6003,4.6433,4.5241,4.6182,4.654,4.6017,4.6695,4.6417,4.6523,4.6894,4.5454,4.6059,4.5597,4.5635,4.5957,4.592,4.5754,4.5755,4.6404,4.6312,4.5838,4.5908,4.5644,4.5763,4.6101,4.4673,4.7547,4.7189,4.5917,4.5988,4.6182,4.5906,4.5511,4.5967,4.5662,4.5855,4.537,4.5453,4.6361,4.535,4.566,4.6295,4.6625,4.5821,4.5358,4.5746,4.7156,4.6252,4.5871,4.5741,4.6053,4.5798,4.5263,4.6228,4.5559,4.6807,4.6529,4.6453,4.5143,4.5697,4.6619,4.6834,4.6196,4.68,4.5944,4.6104,4.6559,4.499,4.5847,4.5802,4.6254,4.649,4.6253,4.6184,4.6634,4.4935,4.5974,4.6376,4.5705,4.6468,4.577,4.6596,4.5648
