5.6012,5.4922,5.3792,5.2838,5.174,5.0698,5.017,4.8868,4.8381,4.7928,4.8076,4.8226,4.7954,4.7639,4.6268,4.6455,4.6076,4.4996,4.5448,4.5148,4.5774,4.472,4.5106,4.6065,4.4838,4.5849,4.4816,4.5494,4.4347,4.4778,4.401,4.4267,4.4552,4.4919,4.3537,4.4059,4.5194,4.4057,4.3711,4.528,4.4644,4.3638,4.5409,4.3692,4.2475,4.5802,4.3511,4.5316,4.3282,4.3221,4.2913,4.4531,4.5829,4.6076,4.409,4.3555,4.4808,4.4567,4.5148,4.2894,4.548,4.4516,4.4182,4.4912,4.31,4.3906,4.3362,4.3449,4.373,4.3924,4.361,4.2626,4.301,4.2496,4.2325,4.3437,4.2774,4.3125,4.3272,4.2126,4.2162,4.2971,4.1937,4.0955,4.2426,4.2125,4.177,4.1565,4.1533,4.2024,4.1359,4.1748,4.1676,4.2071,4.2086,4.166,4.1629,4.237,4.1278,4.1792,4.0597,4.0888,4.1325,4.215,4.1637,4.1344,4.0618,4.2252,4.1375,4.1482,4.0819,4.0478,4.0796,4.0331,4.0263,4.0828,4.1139,3.9965,3.9787,4.1067,3.9147,4.0268,4.0718,3.9341,4.217
3.8999,4.0015,4.0262,4.0155,3.9288,3.9166,3.8871,4.1265,3.9753,4.0704,3.9467,3.8967,3.9207,3.9438,3.9108,4.0952,3.9238,3.9423,3.9337,3.9886,3.9591,3.8206,3.9017,3.913,3.962,3.902,3.9117,3.8826,3.8428,3.7506,3.9503,3.7461,3.8626,3.7847,3.7116,3.8182,3.8466,3.7934,3.7053,3.8153,3.7903,3.7857,3.8467,3.6995,3.7032,3.772,3.8819,3.6866,3.7595,3.7909,3.6344,3.7446,3.8135,3.6607,3.679,3.7037,3.718,3.7712,3.7404,3.6771,3.6972,3.7114,3.7274,3.6998,3.6756,3.6536,3.6755,3.7051,3.5842,3.5847,3.7087,3.664,3.569,3.5987,3.6038,3.6974,3.5673,3.5671,3.5997,3.6079,3.6098,3.6117,3.5456,3.5744,3.6154,3.6618,3.5537,3.5848,3.4955,3.6246,3.5308,3.4618,3.5359,3.6171,3.5202,3.4706,3.4948,3.513,3.5686,3.4747,3.4912,3.4387,3.5412,3.4446,3.4843,3.4937,3.4781,3.4345,3.4507,3.4906,3.4715,3.3571,3.4176,3.4405,3.4055,3.4268,3.4085,3.4197,3.432,3.3057,3.4356,3.3145,3.428,3.3503,3.3418
3.2156,3.3607,3.3181,3.3527,3.5397,3.5121,3.4155,3.3861,3.2931,3.302,3.3398,3.4616,3.4014,3.3524,3.3042,3.3461,3.3062,3.3805,3.1944,3.2987,3.2071,3.4147,3.3287,3.3757,3.401,3.3118,3.199,3.3578,3.2822,3.3565,3.2586,3.2374,3.3442,3.2112,3.194,3.3101,3.1688,3.3252,3.2462,3.2421,3.4066,3.293,3.2647,3.2124,3.1994,3.1795,3.2058,3.1373,3.2151,3.2284,3.2042,3.2253,3.1776,3.263,3.0747,3.1961,3.2102,3.1076,3.0206,3.0459,3.0622,3.1405,3.1944,3.1735,3.2078,3.3864,3.2451,3.1829,3.07,3.2723,3.2101,3.2614,3.1362,3.1416,3.0889,3.0809,3.1102,2.9416,3.22,3.1011,2.9762,3.0223,3.0766,3.0296,2.9557,3.0678,3.1115,3.0709,3.2094,2.9693,3.161,3.0659,2.9822,2.9812,2.9415,3.0354,3.0458,3.0652,3.0622,3.0386,2.9793,2.9177,2.9502,3.0684,3.0168,3.0412,3.0553,2.9446,2.9901,3.0232,2.9807,2.9413,2.9177,3.0126,3.0077,2.9782,2.9437,2.9817,2.9199,2.937,2.8871,2.9306,2.9266,2.9466,3.0004
2.904,2.8778,2.9214,2.8864,2.9529,2.9317,2.9164,2.9445,2.9024,2.9207,2.8957,2.8808,2.873,2.9919,2.8721,2.9154,2.9099,2.9007,2.9375,2.9091,2.8811,2.8754,2.9734,2.9731,2.9449,2.9187,2.8828,2.8774,2.9392,2.9035,2.9274,2.9348,2.9053,2.9639,3.0026,2.8521,2.8718,2.935,2.9614,2.8773,2.9042,2.9039,2.909,2.8853,2.8811,2.9146,2.9498,2.8539,2.9373,2.8876,2.8925,2.9155,2.9118,2.8935,2.8894,2.9322,2.8616,2.867,2.9332,2.8828,2.9141,2.8775,2.8834,2.9048,2.8436,2.8208,2.8109,2.9188,2.9157,2.873,2.8708,2.859,2.8408,2.8692,2.9372,2.8533,2.8997,2.8883,2.8367,2.874,2.8658,2.8842,2.8039,2.9567,2.8546,2.8658,2.9177,2.9039,2.8828,2.9139,2.8706,2.8469,2.9801,2.9169,2.8656,2.8961,2.9611,2.9658,2.9045,2.904,2.8738,2.9462,2.9479,2.9278,2.9449,2.9138,2.9014,2.8857,2.907,2.8785,2.949,2.9101,2.9121,2.9324,2.8771,2.8695,2.9204,2.901,2.906,2.8298,2.8732,2.8747,2.8954,2.8572,2.8422
2.8171,2.8245,2.86,2.8276,2.8293,2.7771,2.8234,2.8199,2.8284,2.834,2.9048,2.7863,2.7717,2.7715,2.8409,2.8742,2.8862,2.855,2.8252,2.8,2.8149,2.851,2.8209,2.7999,2.8179,2.895,2.8305,2.8275,2.7809,2.8734,2.7988,2.8321,2.8593,2.923,2.8575,2.8327,2.8468,2.8436,2.8498,2.9185,2.8627,2.8077,2.8217,2.8897,2.8215,2.8908,2.8372,2.9632,2.8369,2.8503,2.8084,2.843,2.8343,2.7896,2.7854,2.8507,2.8422,2.8181,2.914,2.8813,2.798,2.8747,2.8993,2.8263,2.9766,2.9989,2.8759,2.8743,2.7899,2.8504,2.8059,2.9189,2.8521,2.8512,2.8204,2.8285,2.9393,2.8946,2.9189,2.8639,2.8319,2.8399,2.8686,2.8916,2.8441,2.8227,2.7904,2.8797,2.8374,2.8355,2.8481,2.8575,2.8836,2.8407,2.8487,2.8668,2.8831,2.8299,2.884,2.8035,2.8925,2.8904,2.8336,2.8408,2.8658,2.9347,2.8521,2.9175,2.8108,2.8152,2.8243,2.8295,2.8558,2.8426,2.8257,2.8951,2.847,2.8617,2.8201,2.8347,2.818,2.8155,2.839,2.8777,2.8554
2.7495,2.7782,2.7287,2.8387,2.8238,2.7449,2.7636,2.7745,2.7937,2.8538,2.7749,2.8103,2.7412,2.7773,2.8024,2.8182,2.7568,2.824,2.7759,2.7832,2.7786,2.758,2.8178,2.8095,2.8338,2.7233,2.715,2.788,2.8196,2.7936,2.8295,2.8672,2.8288,2.7706,2.8075,2.8305,2.8342,2.81,2.8821,2.8039,2.8862,2.8589,2.827,2.841,2.846,2.8459,2.8148,2.945,2.8055,2.8439,2.7855,2.8103,2.8244,2.7866,2.84,2.7556,2.8283,2.7514,2.8066,2.8193,2.806,2.8098,2.8378,2.7734,2.8155,2.8235,2.8322,2.804,2.8559,2.821,2.7962,2.8176,2.9471,2.8686,2.7998,2.7584,2.784,2.7731,2.7747,2.8029,2.7767,2.8158,2.7779,2.815,2.7962,2.824,2.8142,2.8491,2.845,2.831,2.7832,2.7687,2.8093,2.8776,2.8203,2.858,2.7129,2.7994,2.8559,2.7658,2.8659,2.8324,2.8112,2.8015,2.827,2.8573,2.8932,2.8947,2.8372,2.8017,2.8034,2.8233,2.8941,2.8987,2.8596,2.7541,2.7729,2.8752,2.8243,2.817,2.8103,2.7934,2.8318,2.8057,2.7933
2.7354,2.7675,2.7254,2.748,2.6738,2.7846,2.707,2.7425,2.7335,2.749,2.6787,2.759,2.7313,2.7621,2.6853,2.7289,2.7172,2.7789,2.7604,2.713,2.745,2.7337,2.7353,2.7967,2.7256,2.7574,2.7567,2.7574,2.7333,2.6811,2.8139,2.8528,2.7736,2.7858,2.748,2.7104,2.7736,2.7381,2.8126,2.7764,2.7797,2.808,2.79,2.7363,2.7357,2.7554,2.7387,2.8274,2.7783,2.8797,2.7998,2.7286,2.7497,2.7797,2.7703,2.7631,2.7702,2.8045,2.8422,2.824,2.7696,2.7955,2.7183,2.7507,2.8026,2.779,2.8148,2.7531,2.7386,2.748,2.7421,2.8045,2.7913,2.7585,2.7698,2.8207,2.7292,2.8104,2.8352,2.8457,2.7403,2.7681,2.8215,2.7812,2.7474,2.795,2.7616,2.8279,2.7254,2.8013,2.8558,2.787,2.819,2.8346,2.8,2.7539,2.8064,2.8607,2.7019,2.8348,2.9482,2.7524,2.8027,2.8296,2.7532,2.8018,2.7601,2.7965,2.777,2.7888,2.8411,2.7878,2.7979,2.8189,2.7581,2.7482,2.7548,2.7821,2.7879,2.8692,2.7514,2.7729,2.8015,2.7632,2.7919
2.7038,2.6043,2.6762,2.5973,2.7137,2.6917,2.6272,2.668,2.6912,2.6404,2.6702,2.6067,2.6728,2.6576,2.6286,2.711,2.7134,2.6255,2.6602,2.646,2.6378,2.6824,2.6971,2.6999,2.7302,2.678,2.675,2.6893,2.7025,2.6778,2.6699,2.7098,2.7538,2.6845,2.7013,2.7081,2.6959,2.7644,2.7255,2.7099,2.7157,2.695,2.6371,2.7455,2.8227,2.71,2.7587,2.6556,2.73,2.7356,2.7271,2.6984,2.7009,2.7674,2.7317,2.7715,2.7001,2.6919,2.7235,2.754,2.7256,2.7811,2.6917,2.6542,2.6823,2.7492,2.8367,2.7342,2.7079,2.8127,2.6857,2.7369,2.702,2.7291,2.7325,2.7373,2.7838,2.7379,2.7526,2.7716,2.7036,2.7833,2.7628,2.7272,2.7445,2.7415,2.7921,2.7193,2.7738,2.7306,2.8131,2.7185,2.6955,2.7333,2.7667,2.6975,2.7974,2.7644,2.7334,2.8405,2.7891,2.7451,2.7556,2.6984,2.747,2.7952,2.8386,2.7795,2.7803,2.7563,2.7504,2.741,2.7527,2.7883,2.7131,2.733,2.6943,2.7289,2.7764,2.6943,2.8413,2.6611,2.7535,2.6642,2.7558
2.5819,2.6192,2.5388,2.6263,2.5602,2.5744,2.5214,2.6259,2.4473,2.5566,2.5674,2.5407,2.572,2.5587,2.645,2.6179,2.5741,2.5762,2.6541,2.6035,2.6117,2.5433,2.6107,2.5765,2.6068,2.6414,2.6625,2.6581,2.5334,2.6126,2.7201,2.7105,2.6658,2.6504,2.5789,2.6133,2.6012,2.6334,2.6264,2.6858,2.6353,2.6591,2.5807,2.6102,2.6716,2.6647,2.6793,2.714,2.6818,2.6569,2.6291,2.6314,2.5925,2.6354,2.6519,2.7174,2.7285,2.6644,2.6064,2.65,2.687,2.5961,2.6515,2.763,2.6441,2.6705,2.6802,2.6216,2.7314,2.6748,2.6802,2.6764,2.6154,2.6769,2.6805,2.7547,2.6597,2.6908,2.669,2.7143,2.64,2.6938,2.7744,2.6953,2.6781,2.6726,2.7056,2.6434,2.6577,2.6436,2.6949,2.6663,2.6883,2.7632,2.674,2.6825,2.7008,2.6391,2.7028,2.7058,2.6777,2.7157,2.6341,2.6477,2.6383,2.6541,2.7467,2.6263,2.6794,2.714,2.6856,2.6626,2.6823,2.6794,2.6789,2.6904,2.666,2.715,2.6892,2.6798,2.7577,2.649,2.7951,2.7212,2.7089
2.5208,2.4667,2.5113,2.5049,2.4834,2.4685,2.4529,2.4746,2.4304,2.4377,2.5059,2.4138,2.4609,2.4941,2.5208,2.482,2.5269,2.4559,2.5069,2.5663,2.5222,2.503,2.5098,2.51,2.4294,2.5231,2.412,2.5457,2.4842,2.5386,2.4811,2.5552,2.5609,2.4738,2.4743,2.5128,2.5546,2.5601,2.5342,2.4893,2.4755,2.5427,2.4742,2.5778,2.5448,2.47,2.5429,2.5641,2.6101,2.6182,2.5519,2.5572,2.5755,2.7007,2.6274,2.6367,2.5666,2.545,2.5624,2.5344,2.642,2.5489,2.5619,2.5585,2.5726,2.5347,2.5872,2.5976,2.5611,2.5969,2.6397,2.5764,2.6036,2.5739,2.6371,2.6483,2.5446,2.6071,2.5213,2.5373,2.5716,2.5308,2.5938,2.5461,2.6392,2.569,2.5719,2.5879,2.5602,2.6037,2.6444,2.613,2.5621,2.6658,2.6257,2.5511,2.6684,2.6075,2.626,2.6375,2.597,2.6302,2.6204,2.5634,2.685,2.656,2.5433,2.6415,2.6053,2.642,2.6266,2.6135,2.5886,2.6391,2.5705,2.6704,2.6067,2.6482,2.5689,2.6108,2.5701,2.5877,2.5786,2.5913,2.6246
